grid_id,name,wikipedia_url,email_address,established
grid.467495.d,Massachusetts Association for Mental Health,"",,1913
grid.467496.e,OncoMed (United States),https://en.wikipedia.org/wiki/OncoMed,,2004
grid.467497.f,MasterCard (United States),https://en.wikipedia.org/wiki/MasterCard,,1966
grid.467498.0,Nationwide Mutual Insurance Company (United States),https://en.wikipedia.org/wiki/Nationwide_Mutual_Insurance_Company,,1926
grid.467499.1,Investigative Reporters and Editors,https://en.wikipedia.org/wiki/Investigative_Reporters_and_Editors,,1975
grid.467500.0,Kronotex (Germany),"",,
grid.467501.1,Mattel (United States),https://en.wikipedia.org/wiki/Mattel,,1945
grid.467502.2,NCR Corporation (United States),https://en.wikipedia.org/wiki/NCR_Corporation,,1884
grid.467503.3,McDermott International (United States),https://en.wikipedia.org/wiki/McDermott_International,,1923
grid.467504.4,OpenAlgae (United States),"",,2008
grid.467505.5,McDonald's (United States),https://en.wikipedia.org/wiki/McDonald%27s,,1940
grid.467506.6,Orica (Australia),https://en.wikipedia.org/wiki/Orica,,1874
grid.467507.7,iRhythm (United States),"",,2006
grid.467508.8,New Balance (United States),https://en.wikipedia.org/wiki/New_Balance,,1906
grid.467509.9,Sekolah Tinggi Teknik Surabaya,https://id.wikipedia.org/wiki/Sekolah_Tinggi_Teknik_Surabaya,,1979
grid.467510.1,New South Wales Institute of Psychiatry,"",,
grid.467511.0,Kyungwoon University,"",,1997
grid.467512.3,McNeil Center for Early American Studies,"",,1978
grid.467513.2,New York Life Insurance Company (United States),https://en.wikipedia.org/wiki/New_York_Life_Insurance_Company,,1845
grid.467514.5,Manpower Development Corporation,"",,1967
grid.467515.4,LF Driscoll,"",,1929
grid.467516.7,Otter Tail Corporation (United States),https://en.wikipedia.org/wiki/Otter_Tail_Corporation,,1909
grid.467517.6,Mead Johnson (United States),https://en.wikipedia.org/wiki/Mead_Johnson,,1905
grid.467518.9,OvaScience (United States),"",,2011
grid.467519.8,Lam Research (United States),https://en.wikipedia.org/wiki/Lam_Research,,1980
grid.467520.2,Overseas Shipholding Group (United States),https://en.wikipedia.org/wiki/Overseas_Shipholding_Group,,1948
grid.467521.3,Royal Anthropological Institute,https://en.wikipedia.org/wiki/Royal_Anthropological_Institute_of_Great_Britain_and_Ireland,,1871
grid.467522.0,Newcrest Mining (Australia),https://en.wikipedia.org/wiki/Newcrest_Mining,,1921
grid.467523.1,Islamic Azad University of Shahrekord,"",,1362
grid.467524.6,Porticus,"",,1979
grid.467525.7,Oxford Frozen Foods (Canada),"",,1968
grid.467526.4,Newsweek (United States),https://en.wikipedia.org/wiki/Newsweek,,1933
grid.467527.5,Palmetto Pharmaceuticals (United states),"",,1998
grid.467528.a,Newman's Own (United States),https://en.wikipedia.org/wiki/Newman%27s_Own,,1982
grid.467529.b,Royal Caribbean Cruises (United States),https://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd.,,1997
grid.467530.3,Pantarhei Bioscience (Netherlands),"",,2001
grid.467531.2,Royal College of Midwives,https://en.wikipedia.org/wiki/Royal_College_of_Midwives,,1881
grid.467532.1,Qaemshahr Islamic Azad University,"",,
grid.467533.0,Safeco Insurance,https://en.wikipedia.org/wiki/Safeco,,1923
grid.467534.7,Israel Ports Development and Assets (Israel),https://en.wikipedia.org/wiki/Israel_Port_Authority,,1961
grid.467535.6,Cargill (Netherlands),https://en.wikipedia.org/wiki/Cargill,,1959
grid.467536.5,Peoples Gas (United States),https://en.wikipedia.org/wiki/Peoples_Energy,,1849
grid.467537.4,Prudential Financial (United States),https://en.wikipedia.org/wiki/Prudential_Financial,,1875
grid.467538.b,Sprint (United States),https://en.wikipedia.org/wiki/Sprint_Corporation,,1899
grid.467539.a,Puerto Rico Sea Grant (NOAA),"",,1980
grid.467540.4,Pfizer (Australia),"",,1849
grid.467541.5,Sanofi (South Korea),https://en.wikipedia.org/wiki/Sanofi,,2004
grid.467542.6,Stanvac Superon Group (India),"",,1994
grid.467543.7,Sears Holdings (United States),https://en.wikipedia.org/wiki/Sears_Holdings,,2005
grid.467544.0,QuikTrip (United States),https://en.wikipedia.org/wiki/QuikTrip,,1958
grid.467545.1,Sanwa Hydrotech (Japan),"",,1934
grid.467546.2,Staples (United States),https://en.wikipedia.org/wiki/Staples_Inc.,,1985
grid.467547.3,Phi Beta Kappa Society,https://en.wikipedia.org/wiki/Phi_Beta_Kappa_Society,,1776
grid.467548.c,Senko Medical Instrument Manufacturing (Japan),"",,1950
grid.467549.d,Pitney Bowes (United States),https://en.wikipedia.org/wiki/Pitney_Bowes,,1920
grid.467550.5,Starbucks (United States),https://en.wikipedia.org/wiki/Starbucks,,1971
grid.467551.4,Systems Applications and Products in Data Processing (United States),https://en.wikipedia.org/wiki/SAP_SE,,1972
grid.467552.7,Target (United States),https://en.wikipedia.org/wiki/Target_Corporation,,1902
grid.467553.6,STARmed (South Korea),"",,2011
grid.467554.1,Saudi Arabia Basic Industries (Saudi Arabia),https://en.wikipedia.org/wiki/SABIC,,1976
grid.467555.0,Tarix Orphan (United States),"",,1994
grid.467556.3,Shire (Ireland),https://en.wikipedia.org/wiki/Shire_(pharmaceutical_company),,1986
grid.467557.2,State Farm (United States),https://en.wikipedia.org/wiki/State_Farm_Insurance,,1922
grid.467558.d,RefleXion Medical (United States),"",,2009
grid.467559.c,Tasly Holding Group (China),"",,1994
grid.467560.6,State Street (United States),https://en.wikipedia.org/wiki/State_Street_Corporation,,1792
grid.467561.7,SCG Chemicals (Thailand),"",,1994
grid.467562.4,Steelcase (United States),https://en.wikipedia.org/wiki/Steelcase,,1912
grid.467563.5,Graduate Women in Science,https://en.wikipedia.org/wiki/Graduate_Women_in_Science,,1921
grid.467564.2,TD Bank,"https://en.wikipedia.org/wiki/TD_Bank,_N.A.",,1852
grid.467565.3,Rhode Island Sea Grant (NOAA),"",,
grid.467566.0,Simpson Strong-Tie (United States),"",,1956
grid.467567.1,Subway (United States),https://en.wikipedia.org/wiki/Subway_(restaurant),,1965
grid.467568.e,Rhodes Scholarships,"",,1902
grid.467569.f,Sino-Swedish Centre for Tree-Ring Research,"",,2008
grid.467570.7,Tempronics (United States),"",,2006
grid.467571.6,Sucampo (United States),https://en.wikipedia.org/wiki/Sucampo_Pharmaceuticals,,1996
grid.467572.5,Ricoh (United States),https://en.wikipedia.org/wiki/Ricoh,,1936
grid.467573.4,WestRock (United States),https://en.wikipedia.org/wiki/WestRock,,2015
grid.467574.3,Slack Incorporated (United States),"",,1923
grid.467575.2,Thor Industries (United States),https://en.wikipedia.org/wiki/Thor_Industries,,1980
grid.467576.1,Sugar Research Australia (Australia),"",,
grid.467577.0,United States Institute for Theatre Technology,https://en.wikipedia.org/wiki/United_States_Institute_for_Theatre_Technology,,1960
grid.467578.f,Teachers Insurance and Annuity Association of America,https://en.wikipedia.org/wiki/Teachers_Insurance_and_Annuity_Association,,1918
grid.467579.e,Sun Nuclear (United States),"",,1984
grid.467580.8,Tidewater (United States),https://en.wikipedia.org/wiki/Tidewater_(marine_services),,1955
grid.467581.9,Novo A/S (Denmark),https://en.wikipedia.org/wiki/Novo_A/S,,1999
grid.467582.a,Time Warner (United States),https://en.wikipedia.org/wiki/Time_Warner,,1990
grid.467583.b,Sunoco (United States),https://en.wikipedia.org/wiki/Sunoco,,1886
grid.467584.c,Southern California Clinical and Translational Science Institute,"",,2008
grid.467585.d,SurveyMonkey (United States),https://en.wikipedia.org/wiki/SurveyMonkey,,1999
grid.467586.e,University and College Union,https://en.wikipedia.org/wiki/University_and_College_Union,,2006
grid.467587.f,Folha (Brazil),https://en.wikipedia.org/wiki/Grupo_Folha,,1921
grid.467588.0,Svenska Cellulosa Aktiebolaget (Sweden),https://en.wikipedia.org/wiki/Svenska_Cellulosa_Aktiebolaget,,1929
grid.467589.1,Southwest Airlines (United States),https://en.wikipedia.org/wiki/Southwest_Airlines,,1967
grid.467590.9,Toagosei (Japan),https://en.wikipedia.org/wiki/Toagosei,,1942
grid.467591.8,Unum Group (United States),https://en.wikipedia.org/wiki/Unum,,1848
grid.467592.b,Spirit AeroSystems (United States),https://en.wikipedia.org/wiki/Spirit_AeroSystems,,1927
grid.467593.a,Toyota (United States),"",,1957
grid.467594.d,American Airlines (United States),https://en.wikipedia.org/wiki/American_Airlines,,1936
grid.467595.c,Swisse (Australia),"",,1969
grid.467596.f,Aegon (United States),https://en.wikipedia.org/wiki/Aegon_N.V.,,1928
grid.467597.e,Spirit Mountain Community Fund,"",,1997
grid.467598.1,TransUnion (United States),https://en.wikipedia.org/wiki/TransUnion,,1968
grid.467599.0,United Services Automobile Association,https://en.wikipedia.org/wiki/USAA,,1922
grid.467600.3,Valley National Bank,https://en.wikipedia.org/wiki/Valley_National_Bank,,1927
grid.467601.2,Symantec (United States),https://en.wikipedia.org/wiki/Symantec,,1982
grid.467602.1,Tupperware Brands (United States),https://en.wikipedia.org/wiki/Tupperware_Brands,,1946
grid.467603.0,Vargön Alloys (Sweden),"",,1874
grid.467604.7,Graham Holdings (United States),https://en.wikipedia.org/wiki/Graham_Holdings_Company,,1947
grid.467605.6,Tyson Foods (United States),https://en.wikipedia.org/wiki/Tyson_Foods,,1935
grid.467606.5,Whirlpool (United States),https://en.wikipedia.org/wiki/Whirlpool_Corporation,,1911
grid.467607.4,Vifor Pharma (Switzerland),"",,1872
grid.467608.b,WD-40 (United States),https://en.wikipedia.org/wiki/WD-40,,1953
grid.467609.a,Union Bank of Switzerland,https://en.wikipedia.org/wiki/UBS,,1862
grid.467610.2,WSFS Financial Corporation (United States),https://en.wikipedia.org/wiki/WSFS_Bank,,1832
grid.467611.3,Webster Bank,https://en.wikipedia.org/wiki/Webster_Bank,,1935
grid.467612.0,Virtual Materials Group (Canada),"",,1999
grid.467613.1,Suez (Australia),https://en.wikipedia.org/wiki/Suez_(company),,1997
grid.467614.6,Vivus (United States),https://en.wikipedia.org/wiki/Vivus,,1991
grid.467615.7,Daeshin University,"",,1954
grid.467616.4,Anthem (United States),https://en.wikipedia.org/wiki/Anthem_Inc.,,1940
grid.467617.5,Vulcan (United States),https://en.wikipedia.org/wiki/Vulcan_Inc.,,1986
grid.467618.a,National Science Digital Library,https://en.wikipedia.org/wiki/National_Science_Digital_Library,,2000
grid.467619.b,W.W Grainger (United States),https://en.wikipedia.org/wiki/W._W._Grainger,,1927
grid.467620.1,Wakamoto Pharmaceutical (Japan),"",,1929
grid.467621.0,Takasago (Japan),https://en.wikipedia.org/wiki/Takasago_International_Corporation,,1920
grid.467622.3,Yamaha (United States),"",,1960
grid.467623.2,Wells Fargo (United States),https://en.wikipedia.org/wiki/Wells_Fargo,,1852
grid.467624.5,Division of Antarctic Infrastructure and Logistics (NSF),"",,1982
grid.467625.4,Tampieri Financial Group (Italy),"",,1928
grid.467626.7,"Polar Environment, Safety and Health Section (NSF)","",,1996
grid.467627.6,Division of Acquisition and Cooperative Support (NSF),"",,
grid.467628.9,Zyvex (United States),https://en.wikipedia.org/wiki/Zyvex,,1997
grid.467629.8,Office of Legislative & Public Affairs (NSF),"",,
grid.467630.0,Division of Institution and Award Support (NSF),"",,
grid.467631.1,Division of Human Resource Management (NSF),"",,
grid.467632.2,New Jersey Department of Labor and Workforce Development,https://en.wikipedia.org/wiki/New_Jersey_Department_of_Labor_and_Workforce_Development,,1940
grid.467633.3,Dormitory Authority of the State of New York,https://en.wikipedia.org/wiki/Dormitory_Authority_of_the_State_of_New_York,,1944
grid.467634.4,"Division of Elementary, Secondary, and Informal Education (NSF)","",,
grid.467635.5,Office of Public Health Preparedness and Response (CDC),"",,2002
grid.467636.6,United States Commission of Fine Arts,https://en.wikipedia.org/wiki/United_States_Commission_of_Fine_Arts,,1910
grid.467637.7,United States Election Assistance Commission,https://en.wikipedia.org/wiki/Election_Assistance_Commission,,2002
grid.467638.8,State Justice Institute,https://en.wikipedia.org/wiki/State_Justice_Institute,,1984
grid.467639.9,National Telecommunication Regulatory Authority,"",,2003
grid.467640.7,Office of Public Health Genomics (CDC),https://en.wikipedia.org/wiki/Public_health_genomics,,2001
grid.467641.6,"Office for State, Tribal, Local and Territorial Support (CDC)","",,
grid.467642.5,Center for Global Health (CDC),"",,
grid.467643.4,Tertiary Education Commission,https://en.wikipedia.org/wiki/Tertiary_education_in_New_Zealand,,
grid.467644.3,Office of Multidisciplinary Activities (NSF),"",,
grid.467645.2,Department of Jobs Enterprise and Innovation,"https://en.wikipedia.org/wiki/Department_of_Jobs,_Enterprise_and_Innovation",,1919
grid.467646.1,Canadian Nuclear Safety Commission,https://en.wikipedia.org/wiki/Canadian_Nuclear_Safety_Commission,,1946
grid.467647.0,Nambucca Shire Council,https://en.wikipedia.org/wiki/Nambucca_Shire,,
grid.467648.f,Indian National Science Academy,https://en.wikipedia.org/wiki/Indian_National_Science_Academy,,1935
grid.467649.e,Clarence Valley Council,https://en.wikipedia.org/wiki/Clarence_Valley_Council,,2004
grid.467650.6,Office of Management (DOE),"",,
grid.467651.7,National Academy of Agricultural Sciences,https://en.wikipedia.org/wiki/National_Academy_of_Agricultural_Sciences,,1990
grid.467652.4,Office for Coastal Management (NOAA),"",,2014
grid.467653.5,Department of Foreign Affairs and Trade,https://en.wikipedia.org/wiki/Department_of_Foreign_Affairs_and_Trade_(Ireland),,1919
grid.467654.2,National Highway Traffic Safety Administration,https://en.wikipedia.org/wiki/National_Highway_Traffic_Safety_Administration,,1970
grid.467655.3,South Carolina Universities Research and Education Foundation,"",,1988
grid.467656.0,Confederated Tribes of Siletz Indians,https://en.wikipedia.org/wiki/Confederated_Tribes_of_Siletz_Indians,,1977
grid.467657.1,Ministry of Higher Education and Scientific Research,https://en.wikipedia.org/wiki/Ministry_of_Higher_Education_and_Scientific_Research_(UAE),,1976
grid.467658.e,National Museum of American History,https://en.wikipedia.org/wiki/National_Museum_of_American_History,,1964
grid.467659.f,Federal Department of Foreign Affairs,"",,1979
grid.467660.5,Springer Nature (United States),https://en.wikipedia.org/wiki/Springer_Nature,,2015
grid.467661.4,National Research Council,https://en.wikipedia.org/wiki/National_Research_Council_of_Sri_Lanka,,1999
grid.467662.7,Market Development Fund,"",,
grid.467663.6,Gerald R Ford Presidential Library and Museum,https://en.wikipedia.org/wiki/Gerald_R._Ford_Presidential_Library,,1981
grid.467664.1,Savannah River Operations Office (DOE),"",,
grid.467665.0,Office of Economic Impact and Diversity (DOE),"",,1979
grid.467666.3,Smithsonian American Art Museum (SI),"",,1951
grid.467667.2,Australian Commission on Safety and Quality in Health Care,"",,2006
grid.467668.d,Anacostia Community Museum (SI),https://en.wikipedia.org/wiki/Anacostia_Community_Museum,,1967
grid.467669.c,Ministry of Education and Science,"",,
grid.467670.4,Singapore Police Force,https://en.wikipedia.org/wiki/Singapore_Police_Force,,1819
grid.467671.5,Archives of American Art (SI),https://en.wikipedia.org/wiki/Archives_of_American_Art,,1954
grid.467672.6,NZ on Air,https://en.wikipedia.org/wiki/NZ_on_Air,,1989
grid.467673.7,Arthur M. Sackler Gallery (SI),https://en.wikipedia.org/wiki/Arthur_M._Sackler_Gallery,,1982
grid.467674.0,Fund for Armenian Relief,https://en.wikipedia.org/wiki/Fund_for_Armenian_Relief,,1988
grid.467675.1,Novartis (Germany),"",,2010
grid.467676.2,Creative New Zealand,https://en.wikipedia.org/wiki/Creative_New_Zealand,,1994
grid.467677.3,Korea Human Resource Development Institute for Health and Welfare,"",,2007
grid.467678.c,"Cooper Hewitt, Smithsonian Design Museum (SI)","https://en.wikipedia.org/wiki/Cooper_Hewitt,_Smithsonian_Design_Museum",,1964
grid.467679.d,Ministry of Foreign Affairs and Trade,https://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_and_Trade_(New_Zealand),,1943
grid.467680.b,Korea Health Personnel Licensing Examination Institute,"",,1952
grid.467681.a,Hirshhorn Museum and Sculpture Garden (SI),https://en.wikipedia.org/wiki/Hirshhorn_Museum_and_Sculpture_Garden,,1974
grid.467682.9,Institute of Circulatory and Respiratory Health (CIHR),"",,
grid.467683.8,Institute of Aboriginal Peoples' Health (CIHR),"",,
grid.467684.f,National Pension Service,https://en.wikipedia.org/wiki/National_Pension_Service,,1988
grid.467685.e,Ministry for the Environment,https://en.wikipedia.org/wiki/Ministry_for_the_Environment_(New_Zealand),,1986
grid.467686.d,Institute of Infection and Immunity (CIHR),"",,
grid.467687.c,Australian Federal Police,https://en.wikipedia.org/wiki/Australian_Federal_Police,,1979
grid.467688.3,Museum Conservation Institute (SI),https://en.wikipedia.org/wiki/Museum_Conservation_Institute,,1963
grid.467689.2,Department of Internal Affairs,https://en.wikipedia.org/wiki/Department_of_Internal_Affairs_(New_Zealand),,1840
grid.467690.a,National Water Agency,https://pt.wikipedia.org/wiki/Ag%C3%AAncia_Nacional_de_%C3%81guas,,2000
grid.467691.b,National Institute of Food and Drug Safety Evaluation,"",,1987
grid.467692.8,National Air and Space Museum (SI),https://en.wikipedia.org/wiki/National_Air_and_Space_Museum,,1946
grid.467693.9,Treasury,https://en.wikipedia.org/wiki/New_Zealand_Treasury,,1840
grid.467694.e,Jeju International University,"",,2011
grid.467695.f,Institute of Musculoskeletal Health and Arthritis (CIHR),"",,
grid.467696.c,National Portrait Gallery (SI),https://en.wikipedia.org/wiki/National_Portrait_Gallery_(United_States),,1962
grid.467697.d,"Institute of Nutrition, Metabolism and Diabetes (CIHR)","",,
